index,slide_id,project
7777,TCGA-BP-5186-01Z-00-DX1,TCGA-RCC
7778,TCGA-2Z-A9J2-01Z-00-DX1,TCGA-RCC
7779,TCGA-AK-3453-01Z-00-DX1,TCGA-RCC
7780,TCGA-CJ-4897-01Z-00-DX1,TCGA-RCC
7781,TCGA-BP-4776-01Z-00-DX1,TCGA-RCC
7782,TCGA-CJ-4634-01Z-00-DX1,TCGA-RCC
7783,TCGA-B0-4817-01Z-00-DX1,TCGA-RCC
7784,TCGA-A3-3325-01Z-00-DX1,TCGA-RCC
7785,TCGA-BP-4325-01Z-00-DX1,TCGA-RCC
7786,TCGA-BP-4784-01Z-00-DX1,TCGA-RCC
7787,TCGA-KO-8404-01Z-00-DX1,TCGA-RCC
7788,TCGA-KO-8404-01Z-00-DX1,TCGA-RCC
7789,TCGA-KO-8404-01Z-00-DX1,TCGA-RCC
7790,TCGA-KO-8404-01Z-00-DX1,TCGA-RCC
7791,TCGA-B0-4816-01Z-00-DX1,TCGA-RCC
7792,TCGA-HE-A5NI-01Z-00-DX1,TCGA-RCC
7793,TCGA-B0-5099-01Z-00-DX1,TCGA-RCC
7794,TCGA-4A-A93Y-01Z-00-DX1,TCGA-RCC
7795,TCGA-BP-4960-01Z-00-DX1,TCGA-RCC
7796,TCGA-CZ-5989-01Z-00-DX1,TCGA-RCC
7797,TCGA-BP-4334-01Z-00-DX1,TCGA-RCC
7798,TCGA-A3-3320-01Z-00-DX1,TCGA-RCC
7799,TCGA-BP-4345-01Z-00-DX1,TCGA-RCC
7800,TCGA-BP-4763-01Z-00-DX1,TCGA-RCC
7801,TCGA-KV-A74V-01Z-00-DX1,TCGA-RCC
7802,TCGA-A4-8098-01Z-00-DX1,TCGA-RCC
7803,TCGA-BP-4986-01Z-00-DX1,TCGA-RCC
7804,TCGA-EU-5906-01Z-00-DX1,TCGA-RCC
7805,TCGA-A3-3372-01Z-00-DX1,TCGA-RCC
7806,TCGA-A4-7288-01Z-00-DX1,TCGA-RCC
7807,TCGA-KL-8341-01Z-00-DX1,TCGA-RCC
7808,TCGA-KL-8341-01Z-00-DX1,TCGA-RCC
7809,TCGA-KL-8341-01Z-00-DX1,TCGA-RCC
7810,TCGA-KL-8341-01Z-00-DX1,TCGA-RCC
7811,TCGA-CJ-4870-01Z-00-DX1,TCGA-RCC
7812,TCGA-BP-5191-01Z-00-DX1,TCGA-RCC
7813,TCGA-A3-3352-01Z-00-DX1,TCGA-RCC
7814,TCGA-B0-4700-01Z-00-DX1,TCGA-RCC
7815,TCGA-BP-4962-01Z-00-DX1,TCGA-RCC
7816,TCGA-B8-A7U6-01Z-00-DX1,TCGA-RCC
7817,TCGA-CZ-4857-01Z-00-DX1,TCGA-RCC
7818,TCGA-BP-4959-01Z-00-DX1,TCGA-RCC
7819,TCGA-CJ-5675-01Z-00-DX1,TCGA-RCC
7820,TCGA-B9-A8YI-01Z-00-DX1,TCGA-RCC
7821,TCGA-DV-5565-01Z-00-DX1,TCGA-RCC
7822,TCGA-BP-4758-01Z-00-DX1,TCGA-RCC
7823,TCGA-KO-8415-01Z-00-DX1,TCGA-RCC
7824,TCGA-KO-8415-01Z-00-DX1,TCGA-RCC
7825,TCGA-KO-8415-01Z-00-DX1,TCGA-RCC
7826,TCGA-KO-8415-01Z-00-DX1,TCGA-RCC
7827,TCGA-KL-8335-01Z-00-DX1,TCGA-RCC
7828,TCGA-KL-8335-01Z-00-DX1,TCGA-RCC
7829,TCGA-KL-8335-01Z-00-DX1,TCGA-RCC
7830,TCGA-KL-8335-01Z-00-DX1,TCGA-RCC
7831,TCGA-BP-5010-01Z-00-DX1,TCGA-RCC
7832,TCGA-UW-A7GJ-01Z-00-DX1,TCGA-RCC
7833,TCGA-UW-A7GJ-01Z-00-DX1,TCGA-RCC
7834,TCGA-UW-A7GJ-01Z-00-DX1,TCGA-RCC
7835,TCGA-UW-A7GJ-01Z-00-DX1,TCGA-RCC
7836,TCGA-DW-5560-01Z-00-DX1,TCGA-RCC
7837,TCGA-CJ-4644-01Z-00-DX1,TCGA-RCC
7838,TCGA-KV-A6GE-01Z-00-DX8,TCGA-RCC
7839,TCGA-A3-A8OW-01Z-00-DX1,TCGA-RCC
7840,TCGA-B0-5399-01Z-00-DX1,TCGA-RCC
7841,TCGA-KN-8425-01Z-00-DX1,TCGA-RCC
7842,TCGA-KN-8425-01Z-00-DX1,TCGA-RCC
7843,TCGA-KN-8425-01Z-00-DX1,TCGA-RCC
7844,TCGA-KN-8425-01Z-00-DX1,TCGA-RCC
7845,TCGA-UZ-A9PO-01Z-00-DX1,TCGA-RCC
7846,TCGA-B0-4811-01Z-00-DX1,TCGA-RCC
7847,TCGA-CJ-4868-01Z-00-DX1,TCGA-RCC
7848,TCGA-UW-A7GR-01Z-00-DX1,TCGA-RCC
7849,TCGA-UW-A7GR-01Z-00-DX1,TCGA-RCC
7850,TCGA-UW-A7GR-01Z-00-DX1,TCGA-RCC
7851,TCGA-UW-A7GR-01Z-00-DX1,TCGA-RCC
7852,TCGA-B0-5110-01Z-00-DX1,TCGA-RCC
7853,TCGA-BQ-5883-01Z-00-DX1,TCGA-RCC
7854,TCGA-CJ-4918-01Z-00-DX1,TCGA-RCC
7855,TCGA-BQ-5892-01Z-00-DX1,TCGA-RCC
7856,TCGA-AK-3427-01Z-00-DX2,TCGA-RCC
7857,TCGA-UZ-A9PV-01Z-00-DX1,TCGA-RCC
7858,TCGA-B4-5838-01Z-00-DX1,TCGA-RCC
7859,TCGA-BP-5183-01Z-00-DX1,TCGA-RCC
7860,TCGA-AK-3436-01Z-00-DX1,TCGA-RCC
7861,TCGA-KM-8440-01Z-00-DX1,TCGA-RCC
7862,TCGA-KM-8440-01Z-00-DX1,TCGA-RCC
7863,TCGA-KM-8440-01Z-00-DX1,TCGA-RCC
7864,TCGA-KM-8440-01Z-00-DX1,TCGA-RCC
7865,TCGA-BP-4331-01Z-00-DX1,TCGA-RCC
7866,TCGA-KL-8334-01Z-00-DX1,TCGA-RCC
7867,TCGA-KL-8334-01Z-00-DX1,TCGA-RCC
7868,TCGA-KL-8334-01Z-00-DX1,TCGA-RCC
7869,TCGA-KL-8334-01Z-00-DX1,TCGA-RCC
7870,TCGA-B0-5705-01Z-00-DX1,TCGA-RCC
7871,TCGA-AK-3454-01Z-00-DX1,TCGA-RCC
7872,TCGA-B4-5844-01Z-00-DX1,TCGA-RCC
7873,TCGA-WK-A8XT-01Z-00-DX5,TCGA-RCC
7874,TCGA-WK-A8XT-01Z-00-DX5,TCGA-RCC
7875,TCGA-WK-A8XT-01Z-00-DX5,TCGA-RCC
7876,TCGA-WK-A8XT-01Z-00-DX5,TCGA-RCC
7877,TCGA-B0-4845-01Z-00-DX1,TCGA-RCC
7878,TCGA-CZ-5986-01Z-00-DX1,TCGA-RCC
7879,TCGA-A3-3349-01Z-00-DX1,TCGA-RCC
7880,TCGA-CJ-4882-01Z-00-DX1,TCGA-RCC
7881,TCGA-A3-3335-01Z-00-DX1,TCGA-RCC
7882,TCGA-SX-A7SP-01Z-00-DX1,TCGA-RCC
7883,TCGA-KN-8432-01Z-00-DX1,TCGA-RCC
7884,TCGA-KN-8432-01Z-00-DX1,TCGA-RCC
7885,TCGA-KN-8432-01Z-00-DX1,TCGA-RCC
7886,TCGA-KN-8432-01Z-00-DX1,TCGA-RCC
7887,TCGA-BP-5189-01Z-00-DX1,TCGA-RCC
7888,TCGA-A4-A5Y1-01Z-00-DX1,TCGA-RCC
7889,TCGA-CZ-5459-01Z-00-DX1,TCGA-RCC
7890,TCGA-UW-A7GN-11Z-00-DX1,TCGA-RCC
7891,TCGA-UW-A7GN-11Z-00-DX1,TCGA-RCC
7892,TCGA-UW-A7GN-11Z-00-DX1,TCGA-RCC
7893,TCGA-UW-A7GN-11Z-00-DX1,TCGA-RCC
7894,TCGA-A3-3306-01Z-00-DX1,TCGA-RCC
7895,TCGA-UZ-A9PN-01Z-00-DX1,TCGA-RCC
7896,TCGA-B9-A44B-01Z-00-DX1,TCGA-RCC
7897,TCGA-B4-5835-01Z-00-DX1,TCGA-RCC
7898,TCGA-KO-8410-01Z-00-DX1,TCGA-RCC
7899,TCGA-KO-8410-01Z-00-DX1,TCGA-RCC
7900,TCGA-KO-8410-01Z-00-DX1,TCGA-RCC
7901,TCGA-KO-8410-01Z-00-DX1,TCGA-RCC
7902,TCGA-DW-7836-01Z-00-DX1,TCGA-RCC
7903,TCGA-BP-4976-01Z-00-DX1,TCGA-RCC
7904,TCGA-SX-A71R-01Z-00-DX1,TCGA-RCC
7905,TCGA-A4-A48D-01Z-00-DX1,TCGA-RCC
7906,TCGA-DV-5575-01Z-00-DX1,TCGA-RCC
7907,TCGA-BP-4991-01Z-00-DX1,TCGA-RCC
7908,TCGA-KL-8326-01Z-00-DX1,TCGA-RCC
7909,TCGA-KL-8326-01Z-00-DX1,TCGA-RCC
7910,TCGA-KL-8326-01Z-00-DX1,TCGA-RCC
7911,TCGA-KL-8326-01Z-00-DX1,TCGA-RCC
7912,TCGA-AK-3434-01Z-00-DX1,TCGA-RCC
7913,TCGA-A4-A4ZT-01Z-00-DX1,TCGA-RCC
7914,TCGA-AK-3429-01Z-00-DX1,TCGA-RCC
7915,TCGA-KN-8423-01Z-00-DX1,TCGA-RCC
7916,TCGA-KN-8423-01Z-00-DX1,TCGA-RCC
7917,TCGA-KN-8423-01Z-00-DX1,TCGA-RCC
7918,TCGA-KN-8423-01Z-00-DX1,TCGA-RCC
7919,TCGA-B8-A54H-01Z-00-DX1,TCGA-RCC
7920,TCGA-CJ-5684-01Z-00-DX1,TCGA-RCC
7921,TCGA-B0-5693-01Z-00-DX1,TCGA-RCC
7922,TCGA-CJ-6031-01Z-00-DX1,TCGA-RCC
7923,TCGA-B0-4824-01Z-00-DX1,TCGA-RCC
7924,TCGA-B8-5159-01Z-00-DX1,TCGA-RCC
7925,TCGA-BP-4162-01Z-00-DX1,TCGA-RCC
7926,TCGA-BP-4170-01Z-00-DX1,TCGA-RCC
7927,TCGA-B8-5553-01Z-00-DX1,TCGA-RCC
7928,TCGA-B0-5084-01Z-00-DX1,TCGA-RCC
7929,TCGA-B1-A47N-01Z-00-DX1,TCGA-RCC
7930,TCGA-UW-A7GI-11Z-00-DX1,TCGA-RCC
7931,TCGA-UW-A7GI-11Z-00-DX1,TCGA-RCC
7932,TCGA-UW-A7GI-11Z-00-DX1,TCGA-RCC
7933,TCGA-UW-A7GI-11Z-00-DX1,TCGA-RCC
7934,TCGA-KO-8405-01Z-00-DX1,TCGA-RCC
7935,TCGA-KO-8405-01Z-00-DX1,TCGA-RCC
7936,TCGA-KO-8405-01Z-00-DX1,TCGA-RCC
7937,TCGA-KO-8405-01Z-00-DX1,TCGA-RCC
7938,TCGA-CJ-4637-01Z-00-DX1,TCGA-RCC
7939,TCGA-IZ-8196-01Z-00-DX1,TCGA-RCC
7940,TCGA-B0-5120-01Z-00-DX1,TCGA-RCC
7941,TCGA-AS-3778-01Z-00-DX1,TCGA-RCC
7942,TCGA-BP-4774-01Z-00-DX1,TCGA-RCC
7943,TCGA-BQ-7050-01Z-00-DX1,TCGA-RCC
7944,TCGA-BP-4354-01Z-00-DX1,TCGA-RCC
7945,TCGA-G7-6790-01Z-00-DX1,TCGA-RCC
7946,TCGA-B2-3923-01Z-00-DX1,TCGA-RCC
7947,TCGA-KN-8437-01Z-00-DX1,TCGA-RCC
7948,TCGA-KN-8437-01Z-00-DX1,TCGA-RCC
7949,TCGA-KN-8437-01Z-00-DX1,TCGA-RCC
7950,TCGA-KN-8437-01Z-00-DX1,TCGA-RCC
7951,TCGA-B8-A54I-01Z-00-DX1,TCGA-RCC
7952,TCGA-GL-A4EM-01Z-00-DX1,TCGA-RCC
7953,TCGA-A4-A7UZ-01Z-00-DX1,TCGA-RCC
7954,TCGA-P4-AAVM-01Z-00-DX1,TCGA-RCC
7955,TCGA-A3-3359-01Z-00-DX1,TCGA-RCC
7956,TCGA-BP-4789-01Z-00-DX1,TCGA-RCC
7957,TCGA-WK-A8XT-01Z-00-DX3,TCGA-RCC
7958,TCGA-WK-A8XT-01Z-00-DX3,TCGA-RCC
7959,TCGA-WK-A8XT-01Z-00-DX3,TCGA-RCC
7960,TCGA-WK-A8XT-01Z-00-DX3,TCGA-RCC
7961,TCGA-B0-5088-01Z-00-DX1,TCGA-RCC
7962,TCGA-IA-A83V-01Z-00-DX1,TCGA-RCC
7963,TCGA-CZ-5467-01Z-00-DX1,TCGA-RCC
7964,TCGA-B8-4622-01Z-00-DX1,TCGA-RCC
7965,TCGA-BP-4999-01Z-00-DX1,TCGA-RCC
7966,TCGA-A3-A8CQ-01Z-00-DX1,TCGA-RCC
7967,TCGA-B0-5119-01Z-00-DX1,TCGA-RCC
7968,TCGA-KL-8328-01Z-00-DX1,TCGA-RCC
7969,TCGA-KL-8328-01Z-00-DX1,TCGA-RCC
7970,TCGA-KL-8328-01Z-00-DX1,TCGA-RCC
7971,TCGA-KL-8328-01Z-00-DX1,TCGA-RCC
7972,TCGA-2Z-A9JR-01Z-00-DX1,TCGA-RCC
7973,TCGA-CZ-4856-01Z-00-DX1,TCGA-RCC
7974,TCGA-CJ-5671-01Z-00-DX1,TCGA-RCC
7975,TCGA-NP-A5GY-01Z-00-DX1,TCGA-RCC
7976,TCGA-NP-A5GY-01Z-00-DX1,TCGA-RCC
7977,TCGA-NP-A5GY-01Z-00-DX1,TCGA-RCC
7978,TCGA-NP-A5GY-01Z-00-DX1,TCGA-RCC
7979,TCGA-GL-A9DC-01Z-00-DX1,TCGA-RCC
7980,TCGA-B8-A54F-01Z-00-DX1,TCGA-RCC
7981,TCGA-BP-4787-01Z-00-DX1,TCGA-RCC
7982,TCGA-A3-A6NN-01Z-00-DX1,TCGA-RCC
7983,TCGA-A4-A57E-01Z-00-DX1,TCGA-RCC
7984,TCGA-B9-A5W9-01Z-00-DX1,TCGA-RCC
7985,TCGA-B9-5156-01Z-00-DX1,TCGA-RCC
7986,TCGA-DW-7837-01Z-00-DX1,TCGA-RCC
7987,TCGA-DV-5573-01Z-00-DX1,TCGA-RCC
7988,TCGA-J7-8537-01Z-00-DX1,TCGA-RCC
7989,TCGA-KL-8344-01Z-00-DX1,TCGA-RCC
7990,TCGA-KL-8344-01Z-00-DX1,TCGA-RCC
7991,TCGA-KL-8344-01Z-00-DX1,TCGA-RCC
7992,TCGA-KL-8344-01Z-00-DX1,TCGA-RCC
7993,TCGA-B3-8121-01Z-00-DX1,TCGA-RCC
7994,TCGA-CJ-4916-01Z-00-DX1,TCGA-RCC
7995,TCGA-F9-A7VF-01Z-00-DX1,TCGA-RCC
7996,TCGA-AK-3461-01Z-00-DX1,TCGA-RCC
7997,TCGA-KN-8433-01Z-00-DX1,TCGA-RCC
7998,TCGA-KN-8433-01Z-00-DX1,TCGA-RCC
7999,TCGA-KN-8433-01Z-00-DX1,TCGA-RCC
8000,TCGA-KN-8433-01Z-00-DX1,TCGA-RCC
8001,TCGA-A3-3358-01Z-00-DX1,TCGA-RCC
8002,TCGA-BQ-5884-01Z-00-DX1,TCGA-RCC
8003,TCGA-G6-A8L8-01Z-00-DX1,TCGA-RCC
8004,TCGA-KL-8339-01Z-00-DX1,TCGA-RCC
8005,TCGA-KL-8339-01Z-00-DX1,TCGA-RCC
8006,TCGA-KL-8339-01Z-00-DX1,TCGA-RCC
8007,TCGA-KL-8339-01Z-00-DX1,TCGA-RCC
8008,TCGA-B0-5098-01Z-00-DX1,TCGA-RCC
8009,TCGA-KM-8439-01Z-00-DX1,TCGA-RCC
8010,TCGA-KM-8439-01Z-00-DX1,TCGA-RCC
8011,TCGA-KM-8439-01Z-00-DX1,TCGA-RCC
8012,TCGA-KM-8439-01Z-00-DX1,TCGA-RCC
8013,TCGA-A3-3324-01Z-00-DX1,TCGA-RCC
8014,TCGA-KM-A7QD-01Z-00-DX1,TCGA-RCC
8015,TCGA-KM-A7QD-01Z-00-DX1,TCGA-RCC
8016,TCGA-KM-A7QD-01Z-00-DX1,TCGA-RCC
8017,TCGA-KM-A7QD-01Z-00-DX1,TCGA-RCC
8018,TCGA-2Z-A9JK-01Z-00-DX1,TCGA-RCC
8019,TCGA-B0-5107-01Z-00-DX1,TCGA-RCC
8020,TCGA-AK-3427-01Z-00-DX1,TCGA-RCC
8021,TCGA-CZ-4861-01Z-00-DX1,TCGA-RCC
8022,TCGA-UZ-A9PP-01Z-00-DX1,TCGA-RCC
8023,TCGA-KN-8418-01Z-00-DX1,TCGA-RCC
8024,TCGA-KN-8418-01Z-00-DX1,TCGA-RCC
8025,TCGA-KN-8418-01Z-00-DX1,TCGA-RCC
8026,TCGA-KN-8418-01Z-00-DX1,TCGA-RCC
8027,TCGA-B0-4827-01Z-00-DX1,TCGA-RCC
8028,TCGA-4A-A93X-01Z-00-DX1,TCGA-RCC
8029,TCGA-BQ-7056-01Z-00-DX1,TCGA-RCC
8030,TCGA-GL-A59R-01Z-00-DX1,TCGA-RCC
8031,TCGA-KL-8340-01Z-00-DX1,TCGA-RCC
8032,TCGA-KL-8340-01Z-00-DX1,TCGA-RCC
8033,TCGA-KL-8340-01Z-00-DX1,TCGA-RCC
8034,TCGA-KL-8340-01Z-00-DX1,TCGA-RCC
8035,TCGA-A3-3385-01Z-00-DX1,TCGA-RCC
8036,TCGA-B2-5633-01Z-00-DX1,TCGA-RCC
8037,TCGA-A4-A6HP-01Z-00-DX1,TCGA-RCC
8038,TCGA-B0-4821-01Z-00-DX1,TCGA-RCC
8039,TCGA-CJ-4876-01Z-00-DX1,TCGA-RCC
8040,TCGA-KN-8436-01Z-00-DX1,TCGA-RCC
8041,TCGA-KN-8436-01Z-00-DX1,TCGA-RCC
8042,TCGA-KN-8436-01Z-00-DX1,TCGA-RCC
8043,TCGA-KN-8436-01Z-00-DX1,TCGA-RCC
8044,TCGA-UW-A72M-01Z-00-DX1,TCGA-RCC
8045,TCGA-UW-A72M-01Z-00-DX1,TCGA-RCC
8046,TCGA-UW-A72M-01Z-00-DX1,TCGA-RCC
8047,TCGA-UW-A72M-01Z-00-DX1,TCGA-RCC
8048,TCGA-SX-A7SR-01Z-00-DX1,TCGA-RCC
8049,TCGA-KN-8434-01Z-00-DX1,TCGA-RCC
8050,TCGA-KN-8434-01Z-00-DX1,TCGA-RCC
8051,TCGA-KN-8434-01Z-00-DX1,TCGA-RCC
8052,TCGA-KN-8434-01Z-00-DX1,TCGA-RCC
8053,TCGA-AK-3428-01Z-00-DX1,TCGA-RCC
8054,TCGA-AL-3472-01Z-00-DX2,TCGA-RCC
8055,TCGA-DW-7834-01Z-00-DX1,TCGA-RCC
8056,TCGA-WN-A9G9-01Z-00-DX1,TCGA-RCC
8057,TCGA-BQ-5881-01Z-00-DX1,TCGA-RCC
8058,TCGA-DW-7840-01Z-00-DX1,TCGA-RCC
8059,TCGA-P4-AAVO-01Z-00-DX1,TCGA-RCC
8060,TCGA-A3-3363-01Z-00-DX1,TCGA-RCC
8061,TCGA-B8-5545-01Z-00-DX1,TCGA-RCC
8062,TCGA-BP-5202-01Z-00-DX1,TCGA-RCC
8063,TCGA-KL-8331-01Z-00-DX1,TCGA-RCC
8064,TCGA-KL-8331-01Z-00-DX1,TCGA-RCC
8065,TCGA-KL-8331-01Z-00-DX1,TCGA-RCC
8066,TCGA-KL-8331-01Z-00-DX1,TCGA-RCC
8067,TCGA-BP-4807-01Z-00-DX1,TCGA-RCC
8068,TCGA-CJ-4873-01Z-00-DX1,TCGA-RCC
8069,TCGA-KV-A6GD-01Z-00-DX5,TCGA-RCC
8070,TCGA-A3-3383-01Z-00-DX1,TCGA-RCC
8071,TCGA-A4-7584-01Z-00-DX1,TCGA-RCC
8072,TCGA-UW-A7GJ-11Z-00-DX1,TCGA-RCC
8073,TCGA-UW-A7GJ-11Z-00-DX1,TCGA-RCC
8074,TCGA-UW-A7GJ-11Z-00-DX1,TCGA-RCC
8075,TCGA-UW-A7GJ-11Z-00-DX1,TCGA-RCC
8076,TCGA-CJ-4643-01Z-00-DX1,TCGA-RCC
8077,TCGA-B0-5080-01Z-00-DX1,TCGA-RCC
8078,TCGA-UZ-A9PU-01Z-00-DX1,TCGA-RCC
8079,TCGA-A4-7585-01Z-00-DX1,TCGA-RCC
8080,TCGA-UW-A7GI-01Z-00-DX1,TCGA-RCC
8081,TCGA-UW-A7GI-01Z-00-DX1,TCGA-RCC
8082,TCGA-UW-A7GI-01Z-00-DX1,TCGA-RCC
8083,TCGA-UW-A7GI-01Z-00-DX1,TCGA-RCC
8084,TCGA-A3-3357-01Z-00-DX1,TCGA-RCC
8085,TCGA-4A-A93W-01Z-00-DX1,TCGA-RCC
8086,TCGA-B0-4698-01Z-00-DX1,TCGA-RCC
8087,TCGA-A3-3365-01Z-00-DX1,TCGA-RCC
8088,TCGA-KN-8435-01Z-00-DX1,TCGA-RCC
8089,TCGA-KN-8435-01Z-00-DX1,TCGA-RCC
8090,TCGA-KN-8435-01Z-00-DX1,TCGA-RCC
8091,TCGA-KN-8435-01Z-00-DX1,TCGA-RCC
8092,TCGA-A3-3316-01Z-00-DX1,TCGA-RCC
8093,TCGA-KV-A6GE-01Z-00-DX2,TCGA-RCC
8094,TCGA-DV-A4W0-01Z-00-DX1,TCGA-RCC
8095,TCGA-KO-8413-01Z-00-DX1,TCGA-RCC
8096,TCGA-KO-8413-01Z-00-DX1,TCGA-RCC
8097,TCGA-KO-8413-01Z-00-DX1,TCGA-RCC
8098,TCGA-KO-8413-01Z-00-DX1,TCGA-RCC
8099,TCGA-B0-4841-01Z-00-DX1,TCGA-RCC
8100,TCGA-UZ-A9PM-01Z-00-DX1,TCGA-RCC
8101,TCGA-AT-A5NU-01Z-00-DX1,TCGA-RCC
8102,TCGA-KM-A7QE-01Z-00-DX1,TCGA-RCC
8103,TCGA-KM-A7QE-01Z-00-DX1,TCGA-RCC
8104,TCGA-KM-A7QE-01Z-00-DX1,TCGA-RCC
8105,TCGA-KM-A7QE-01Z-00-DX1,TCGA-RCC
8106,TCGA-UW-A7GL-11Z-00-DX1,TCGA-RCC
8107,TCGA-UW-A7GL-11Z-00-DX1,TCGA-RCC
8108,TCGA-UW-A7GL-11Z-00-DX1,TCGA-RCC
8109,TCGA-UW-A7GL-11Z-00-DX1,TCGA-RCC
8110,TCGA-BQ-5894-01Z-00-DX1,TCGA-RCC
8111,TCGA-CZ-5468-01Z-00-DX1,TCGA-RCC
8112,TCGA-KN-8431-01Z-00-DX1,TCGA-RCC
8113,TCGA-KN-8431-01Z-00-DX1,TCGA-RCC
8114,TCGA-KN-8431-01Z-00-DX1,TCGA-RCC
8115,TCGA-KN-8431-01Z-00-DX1,TCGA-RCC
8116,TCGA-B0-4813-01Z-00-DX1,TCGA-RCC
8117,TCGA-B2-4102-01Z-00-DX1,TCGA-RCC
8118,TCGA-GL-A9DE-01Z-00-DX1,TCGA-RCC
8119,TCGA-BP-4351-01Z-00-DX1,TCGA-RCC
8120,TCGA-BP-5181-01Z-00-DX1,TCGA-RCC
8121,TCGA-G6-A5PC-01Z-00-DX1,TCGA-RCC
8122,TCGA-EU-5905-01Z-00-DX1,TCGA-RCC
8123,TCGA-CJ-4886-01Z-00-DX1,TCGA-RCC
8124,TCGA-AK-3465-01Z-00-DX1,TCGA-RCC
8125,TCGA-BP-4963-01Z-00-DX1,TCGA-RCC
8126,TCGA-CZ-5461-01Z-00-DX1,TCGA-RCC
8127,TCGA-UZ-A9PZ-01Z-00-DX1,TCGA-RCC
8128,TCGA-AK-3431-01Z-00-DX1,TCGA-RCC
8129,TCGA-CZ-4866-01Z-00-DX1,TCGA-RCC
8130,TCGA-Y8-A8S1-01Z-00-DX1,TCGA-RCC
8131,TCGA-DV-5567-01Z-00-DX1,TCGA-RCC
8132,TCGA-KO-8414-01Z-00-DX1,TCGA-RCC
8133,TCGA-KO-8414-01Z-00-DX1,TCGA-RCC
8134,TCGA-KO-8414-01Z-00-DX1,TCGA-RCC
8135,TCGA-KO-8414-01Z-00-DX1,TCGA-RCC
8136,TCGA-UW-A7GN-01Z-00-DX1,TCGA-RCC
8137,TCGA-UW-A7GN-01Z-00-DX1,TCGA-RCC
8138,TCGA-UW-A7GN-01Z-00-DX1,TCGA-RCC
8139,TCGA-UW-A7GN-01Z-00-DX1,TCGA-RCC
8140,TCGA-KM-A7QA-01Z-00-DX1,TCGA-RCC
8141,TCGA-KM-A7QA-01Z-00-DX1,TCGA-RCC
8142,TCGA-KM-A7QA-01Z-00-DX1,TCGA-RCC
8143,TCGA-KM-A7QA-01Z-00-DX1,TCGA-RCC
8144,TCGA-B0-4694-01Z-00-DX1,TCGA-RCC
8145,TCGA-B8-5165-01Z-00-DX1,TCGA-RCC
8146,TCGA-B0-5709-01Z-00-DX1,TCGA-RCC
8147,TCGA-5P-A9KH-01Z-00-DX1,TCGA-RCC
8148,TCGA-B0-4706-01Z-00-DX1,TCGA-RCC
8149,TCGA-G7-6795-01Z-00-DX1,TCGA-RCC
8150,TCGA-BP-4768-01Z-00-DX1,TCGA-RCC
8151,TCGA-CZ-4862-01Z-00-DX1,TCGA-RCC
8152,TCGA-B0-5712-01Z-00-DX1,TCGA-RCC
8153,TCGA-G7-6789-01Z-00-DX1,TCGA-RCC
8154,TCGA-A3-3328-01Z-00-DX1,TCGA-RCC
8155,TCGA-CJ-5676-01Z-00-DX1,TCGA-RCC
8156,TCGA-BP-4798-01Z-00-DX1,TCGA-RCC
8157,TCGA-T7-A92I-01Z-00-DX3,TCGA-RCC
8158,TCGA-2Z-A9J9-01Z-00-DX1,TCGA-RCC
8159,TCGA-NP-A5H5-01Z-00-DX1,TCGA-RCC
8160,TCGA-NP-A5H5-01Z-00-DX1,TCGA-RCC
8161,TCGA-NP-A5H5-01Z-00-DX1,TCGA-RCC
8162,TCGA-NP-A5H5-01Z-00-DX1,TCGA-RCC
8163,TCGA-6D-AA2E-01Z-00-DX1,TCGA-RCC
8164,TCGA-HE-A5NJ-01Z-00-DX1,TCGA-RCC
8165,TCGA-J7-6720-01Z-00-DX1,TCGA-RCC
8166,TCGA-A4-A5Y0-01Z-00-DX1,TCGA-RCC
8167,TCGA-B0-4699-01Z-00-DX1,TCGA-RCC
8168,TCGA-BP-4795-01Z-00-DX1,TCGA-RCC
8169,TCGA-B0-5699-01Z-00-DX1,TCGA-RCC
8170,TCGA-CJ-4885-01Z-00-DX1,TCGA-RCC
8171,TCGA-KL-8342-01Z-00-DX1,TCGA-RCC
8172,TCGA-KL-8342-01Z-00-DX1,TCGA-RCC
8173,TCGA-KL-8342-01Z-00-DX1,TCGA-RCC
8174,TCGA-KL-8342-01Z-00-DX1,TCGA-RCC
8175,TCGA-CZ-5457-01Z-00-DX1,TCGA-RCC
8176,TCGA-B1-A47O-01Z-00-DX1,TCGA-RCC
8177,TCGA-B8-4621-01Z-00-DX1,TCGA-RCC
8178,TCGA-BP-4176-01Z-00-DX1,TCGA-RCC
8179,TCGA-BQ-7061-01Z-00-DX1,TCGA-RCC
8180,TCGA-BP-4349-01Z-00-DX1,TCGA-RCC
8181,TCGA-UW-A72H-01Z-00-DX1,TCGA-RCC
8182,TCGA-UW-A72H-01Z-00-DX1,TCGA-RCC
8183,TCGA-UW-A72H-01Z-00-DX1,TCGA-RCC
8184,TCGA-UW-A72H-01Z-00-DX1,TCGA-RCC
8185,TCGA-CZ-5466-01Z-00-DX1,TCGA-RCC
8186,TCGA-2Z-A9JO-01Z-00-DX1,TCGA-RCC
8187,TCGA-SX-A71W-01Z-00-DX1,TCGA-RCC
8188,TCGA-A3-3326-01Z-00-DX1,TCGA-RCC
8189,TCGA-AL-A5DJ-01Z-00-DX1,TCGA-RCC
8190,TCGA-G7-6792-01Z-00-DX1,TCGA-RCC
