index,slide_id,project,fold
12009,TCGA-WB-A80L-01Z-00-DX1,TCGA-Rest,1
10783,TCGA-KN-8434-01Z-00-DX1,TCGA-Rest,2
10911,TCGA-AF-2687-01Z-00-DX1,TCGA-Rest,3
10426,TCGA-KL-8341-01Z-00-DX1,TCGA-Rest,4
11248,TCGA-XM-AAZ2-01Z-00-DX1,TCGA-Rest,5
10836,TCGA-WC-A884-01Z-00-DX1,TCGA-Rest,6
10689,TCGA-VR-AA4G-01Z-00-DX1,TCGA-Rest,7
10587,TCGA-2G-AAFJ-01Z-00-DX2,TCGA-Rest,8
12345,TCGA-QT-A5XL-01Z-00-DX1,TCGA-Rest,9
12411,TCGA-UW-A72R-01Z-00-DX1,TCGA-Rest,0
10777,TCGA-UW-A72M-01Z-00-DX1,TCGA-Rest,1
12464,TCGA-IB-8126-01Z-00-DX1,TCGA-Rest,2
10681,TCGA-TS-A7OZ-01Z-00-DX1,TCGA-Rest,3
10939,TCGA-VR-AA7B-01Z-00-DX1,TCGA-Rest,4
10596,TCGA-IB-AAUO-01Z-00-DX1,TCGA-Rest,5
10456,TCGA-ND-A4WC-01Z-00-DX1,TCGA-Rest,6
10790,TCGA-JY-A939-01Z-00-DX1,TCGA-Rest,7
10895,TCGA-KO-8414-01Z-00-DX1,TCGA-Rest,8
10958,TCGA-WB-A81R-01Z-00-DX1,TCGA-Rest,9
10970,TCGA-OR-A5JY-01Z-00-DX4,TCGA-Rest,0
11645,TCGA-FZ-5926-01Z-00-DX1,TCGA-Rest,1
11236,TCGA-NA-A4QX-01Z-00-DX2,TCGA-Rest,2
12447,TCGA-KL-8325-01Z-00-DX1,TCGA-Rest,3
12112,TCGA-4X-A9FD-01Z-00-DX6,TCGA-Rest,4
10481,TCGA-W2-A7HH-01Z-00-DX1,TCGA-Rest,5
12190,TCGA-OR-A5JQ-01Z-00-DX5,TCGA-Rest,6
10542,TCGA-UW-A7GN-11Z-00-DX1,TCGA-Rest,7
10655,TCGA-QR-A7IP-01Z-00-DX1,TCGA-Rest,8
11404,TCGA-VD-AA8O-01Z-00-DX1,TCGA-Rest,9
10422,TCGA-YB-A89D-01Z-00-DX1,TCGA-Rest,0
10767,TCGA-KL-8340-01Z-00-DX1,TCGA-Rest,1
12054,TCGA-2G-AAGI-05Z-00-DX2,TCGA-Rest,2
12403,TCGA-US-A774-01Z-00-DX1,TCGA-Rest,3
11767,TCGA-2G-AALR-01Z-00-DX1,TCGA-Rest,4
11306,TCGA-S7-A7WO-01Z-00-DX1,TCGA-Rest,5
11482,TCGA-UW-A7GP-01Z-00-DX1,TCGA-Rest,6
12165,TCGA-KN-8430-01Z-00-DX1,TCGA-Rest,7
11923,TCGA-RW-A68G-01Z-00-DX1,TCGA-Rest,8
12202,TCGA-US-A776-01Z-00-DX1,TCGA-Rest,9
10576,TCGA-SN-A6IS-01Z-00-DX1,TCGA-Rest,0
11915,TCGA-SB-A6J6-01Z-00-DX1,TCGA-Rest,1
11719,TCGA-IB-AAUQ-01Z-00-DX1,TCGA-Rest,2
11888,TCGA-2G-AAG3-01Z-00-DX1,TCGA-Rest,3
10569,TCGA-S7-A7WR-01Z-00-DX1,TCGA-Rest,4
12463,TCGA-R6-A8WC-01Z-00-DX1,TCGA-Rest,5
12279,TCGA-KO-8417-01Z-00-DX1,TCGA-Rest,6
12013,TCGA-2G-AALN-01Z-00-DX2,TCGA-Rest,7
12182,TCGA-UW-A7GG-11Z-00-DX1,TCGA-Rest,8
10725,TCGA-KM-8439-01Z-00-DX1,TCGA-Rest,9
11299,TCGA-DY-A1DD-01Z-00-DX1,TCGA-Rest,0
11374,TCGA-S7-A7X2-01Z-00-DX1,TCGA-Rest,1
10885,TCGA-F2-7276-01Z-00-DX1,TCGA-Rest,2
12155,TCGA-EI-6509-01Z-00-DX1,TCGA-Rest,3
10567,TCGA-2G-AAGY-05Z-00-DX3,TCGA-Rest,4
10909,TCGA-VD-AA8N-01Z-00-DX1,TCGA-Rest,5
10656,TCGA-IG-A6QS-01Z-00-DX1,TCGA-Rest,6
10663,TCGA-KL-8328-01Z-00-DX1,TCGA-Rest,7
10837,TCGA-OR-A5JD-01Z-00-DX4,TCGA-Rest,8
12138,TCGA-DC-5869-01Z-00-DX1,TCGA-Rest,9
11825,TCGA-KN-8429-01Z-00-DX1,TCGA-Rest,0
11412,TCGA-OR-A5K0-01Z-00-DX4,TCGA-Rest,1
10577,TCGA-OR-A5LT-01Z-00-DX2,TCGA-Rest,2
12461,TCGA-OR-A5JJ-01Z-00-DX4,TCGA-Rest,3
10594,TCGA-AF-A56N-01Z-00-DX1,TCGA-Rest,4
11468,TCGA-KL-8327-01Z-00-DX1,TCGA-Rest,5
12303,TCGA-KL-8330-01Z-00-DX1,TCGA-Rest,6
10710,TCGA-EI-6506-01Z-00-DX1,TCGA-Rest,7
12082,TCGA-N6-A4VF-01Z-00-DX1,TCGA-Rest,8
10744,TCGA-2G-AAG0-01Z-00-DX2,TCGA-Rest,9
12134,TCGA-UW-A7GY-11Z-00-DX1,TCGA-Rest,0
11451,TCGA-QR-A70G-01Z-00-DX1,TCGA-Rest,1
12535,TCGA-IB-7891-01Z-00-DX1,TCGA-Rest,2
11585,TCGA-SB-A76C-01Z-00-DX1,TCGA-Rest,3
10370,TCGA-KM-8476-01Z-00-DX1,TCGA-Rest,4
11273,TCGA-QR-A70O-01Z-00-DX1,TCGA-Rest,5
10653,TCGA-AG-A02N-01Z-00-DX1,TCGA-Rest,6
11432,TCGA-WB-A80O-01Z-00-DX1,TCGA-Rest,7
10975,TCGA-2G-AAKL-01Z-00-DX2,TCGA-Rest,8
12164,TCGA-KN-8430-01Z-00-DX1,TCGA-Rest,9
12154,TCGA-OR-A5JV-01Z-00-DX3,TCGA-Rest,0
11226,TCGA-OR-A5JB-01Z-00-DX5,TCGA-Rest,1
11382,TCGA-V4-A9F8-01Z-00-DX1,TCGA-Rest,2
10865,TCGA-2G-AALQ-01Z-00-DX3,TCGA-Rest,3
11588,TCGA-2J-AAB6-01Z-00-DX1,TCGA-Rest,4
11998,TCGA-AG-3887-01Z-00-DX1,TCGA-Rest,5
11798,TCGA-VF-A8AD-01Z-00-DX1,TCGA-Rest,6
11122,TCGA-OR-A5JT-01Z-00-DX1,TCGA-Rest,7
10942,TCGA-4X-A9F9-01Z-00-DX1,TCGA-Rest,8
11822,TCGA-KN-8429-01Z-00-DX1,TCGA-Rest,9
11967,TCGA-UW-A7GR-11Z-00-DX1,TCGA-Rest,0
11309,TCGA-PK-A5H9-01Z-00-DX3,TCGA-Rest,1
10560,TCGA-KO-8410-01Z-00-DX1,TCGA-Rest,2
11868,TCGA-LN-A49L-01Z-00-DX1,TCGA-Rest,3
11401,TCGA-KN-8428-01Z-00-DX1,TCGA-Rest,4
11139,TCGA-UW-A7GY-01Z-00-DX1,TCGA-Rest,5
11994,TCGA-UW-A7GU-11Z-00-DX1,TCGA-Rest,6
10766,TCGA-KL-8340-01Z-00-DX1,TCGA-Rest,7
12394,TCGA-NF-A5CP-01Z-00-DX1,TCGA-Rest,8
10673,TCGA-N5-A4RV-01Z-00-DX1,TCGA-Rest,9
11367,TCGA-KN-8421-01Z-00-DX1,TCGA-Rest,0
10462,TCGA-L5-A4OS-01Z-00-DX1,TCGA-Rest,1
11495,TCGA-2G-AAL5-01Z-00-DX1,TCGA-Rest,2
10478,TCGA-KN-8425-01Z-00-DX1,TCGA-Rest,3
10787,TCGA-TS-A8AI-01Z-00-DX1,TCGA-Rest,4
12214,TCGA-PK-A5H9-01Z-00-DX6,TCGA-Rest,5
11966,TCGA-UW-A7GR-11Z-00-DX1,TCGA-Rest,6
11355,TCGA-KL-8336-01Z-00-DX1,TCGA-Rest,7
11713,TCGA-OR-A5LL-01Z-00-DX1,TCGA-Rest,8
11142,TCGA-UW-A7GY-01Z-00-DX1,TCGA-Rest,9
10472,TCGA-UW-A7GJ-01Z-00-DX1,TCGA-Rest,0
10433,TCGA-4X-A9F9-01Z-00-DXA,TCGA-Rest,1
11661,TCGA-AF-3911-01Z-00-DX1,TCGA-Rest,2
11763,TCGA-OR-A5JT-01Z-00-DX4,TCGA-Rest,3
11547,TCGA-KM-A7QL-01Z-00-DX1,TCGA-Rest,4
12335,TCGA-LN-A4A8-01Z-00-DX1,TCGA-Rest,5
10928,TCGA-4X-A9FA-01Z-00-DX9,TCGA-Rest,6
12243,TCGA-KO-8416-01Z-00-DX1,TCGA-Rest,7
11415,TCGA-UW-A7GK-01Z-00-DX1,TCGA-Rest,8
12351,TCGA-R6-A6XG-01Z-00-DX1,TCGA-Rest,9
11769,TCGA-4X-A9F9-01Z-00-DX4,TCGA-Rest,0
11565,TCGA-OR-A5LT-01Z-00-DX4,TCGA-Rest,1
11578,TCGA-4G-AAZT-01Z-00-DX1,TCGA-Rest,2
11174,TCGA-QT-A69Q-01Z-00-DX1,TCGA-Rest,3
11847,TCGA-LN-A4A6-01Z-00-DX1,TCGA-Rest,4
10974,TCGA-AG-3598-01Z-00-DX1,TCGA-Rest,5
11424,TCGA-KL-8323-01Z-00-DX1,TCGA-Rest,6
11735,TCGA-5U-AB0D-01Z-00-DX1,TCGA-Rest,7
12026,TCGA-UW-A7GX-01Z-00-DX1,TCGA-Rest,8
11213,TCGA-2G-AAKH-01Z-00-DX1,TCGA-Rest,9
11305,TCGA-OR-A5JI-01Z-00-DX3,TCGA-Rest,0
10535,TCGA-AH-6547-01Z-00-DX1,TCGA-Rest,1
10763,TCGA-XU-A92Z-01Z-00-DX1,TCGA-Rest,2
10967,TCGA-KL-8342-01Z-00-DX1,TCGA-Rest,3
11121,TCGA-2G-AAL7-01Z-00-DX1,TCGA-Rest,4
12031,TCGA-X7-A8DG-01Z-00-DX1,TCGA-Rest,5
12385,TCGA-WB-A81J-01Z-00-DX1,TCGA-Rest,6
12489,TCGA-AG-3609-01Z-00-DX1,TCGA-Rest,7
12427,TCGA-W5-AA39-01Z-00-DX1,TCGA-Rest,8
12299,TCGA-V4-A9ET-01Z-00-DX1,TCGA-Rest,9
10765,TCGA-KL-8340-01Z-00-DX1,TCGA-Rest,0
11969,TCGA-2G-AAGE-01Z-00-DX2,TCGA-Rest,1
10994,TCGA-UW-A72H-01Z-00-DX1,TCGA-Rest,2
12295,TCGA-QR-A70R-01Z-00-DX1,TCGA-Rest,3
11810,TCGA-OU-A5PI-01Z-00-DX5,TCGA-Rest,4
12145,TCGA-LN-A5U6-01Z-00-DX1,TCGA-Rest,5
11911,TCGA-2G-AAGY-05Z-00-DX2,TCGA-Rest,6
12368,TCGA-KL-8324-01Z-00-DX1,TCGA-Rest,7
12131,TCGA-AG-3602-01Z-00-DX1,TCGA-Rest,8
12350,TCGA-WB-A814-01Z-00-DX1,TCGA-Rest,9
10420,TCGA-2G-AAL7-01Z-00-DX2,TCGA-Rest,0
12087,TCGA-R6-A6KZ-01Z-00-DX1,TCGA-Rest,1
11294,TCGA-PK-A5HA-01Z-00-DX3,TCGA-Rest,2
11006,TCGA-UW-A7GL-01Z-00-DX1,TCGA-Rest,3
11914,TCGA-XE-A9SE-01Z-00-DX1,TCGA-Rest,4
12275,TCGA-2G-AAKO-05Z-00-DX1,TCGA-Rest,5
11647,TCGA-H8-A6C1-01Z-00-DX1,TCGA-Rest,6
11008,TCGA-WC-A888-01Z-00-DX1,TCGA-Rest,7
11701,TCGA-L1-A7W4-01Z-00-DX3,TCGA-Rest,8
12348,TCGA-AG-3881-01Z-00-DX1,TCGA-Rest,9
12449,TCGA-KL-8325-01Z-00-DX1,TCGA-Rest,0
11027,TCGA-V4-A9EW-01Z-00-DX1,TCGA-Rest,1
12270,TCGA-KL-8329-01Z-00-DX1,TCGA-Rest,2
11781,TCGA-RB-AA9M-01Z-00-DX1,TCGA-Rest,3
11250,TCGA-ZM-AA06-01Z-00-DX1,TCGA-Rest,4
10562,TCGA-KO-8410-01Z-00-DX1,TCGA-Rest,5
10886,TCGA-OR-A5JW-01Z-00-DX3,TCGA-Rest,6
11460,TCGA-ZR-A9CJ-01Z-00-DX1,TCGA-Rest,7
11298,TCGA-2G-AAG9-01Z-00-DX1,TCGA-Rest,8
11386,TCGA-KM-8441-01Z-00-DX1,TCGA-Rest,9
12319,TCGA-2G-AAGG-01Z-00-DX1,TCGA-Rest,0
10784,TCGA-KN-8434-01Z-00-DX1,TCGA-Rest,1
12453,TCGA-2G-AAGS-01Z-00-DX2,TCGA-Rest,2
10947,TCGA-4X-A9FC-01Z-00-DX4,TCGA-Rest,3
10380,TCGA-OR-A5K8-01Z-00-DX1,TCGA-Rest,4
12224,TCGA-KN-8427-01Z-00-DX1,TCGA-Rest,5
12372,TCGA-AG-A00Y-01Z-00-DX1,TCGA-Rest,6
11860,TCGA-N8-A4PQ-01Z-00-DX1,TCGA-Rest,7
10555,TCGA-MQ-A6BS-01Z-00-DX1,TCGA-Rest,8
10406,TCGA-OR-A5JX-01Z-00-DX4,TCGA-Rest,9
10530,TCGA-KN-8432-01Z-00-DX1,TCGA-Rest,0
11553,TCGA-2L-AAQL-01Z-00-DX1,TCGA-Rest,1
11490,TCGA-XU-A92X-01Z-00-DX1,TCGA-Rest,2
12451,TCGA-VF-A8A8-01Z-00-DX1,TCGA-Rest,3
10665,TCGA-4X-A9FB-01Z-00-DX3,TCGA-Rest,4
12060,TCGA-YY-A8LH-01Z-00-DX1,TCGA-Rest,5
10977,TCGA-OR-A5LR-01Z-00-DX4,TCGA-Rest,6
10851,TCGA-KO-8413-01Z-00-DX1,TCGA-Rest,7
10416,TCGA-N8-A4PN-01Z-00-DX1,TCGA-Rest,8
10428,TCGA-KL-8341-01Z-00-DX1,TCGA-Rest,9
11629,TCGA-2J-AABA-01Z-00-DX1,TCGA-Rest,0
12321,TCGA-JY-A6FA-01Z-00-DX1,TCGA-Rest,1
10843,TCGA-KN-8435-01Z-00-DX1,TCGA-Rest,2
11549,TCGA-NA-A5I1-01Z-00-DX2,TCGA-Rest,3
11112,TCGA-KM-A7QH-01Z-00-DX1,TCGA-Rest,4
12038,TCGA-KN-8424-01Z-00-DX1,TCGA-Rest,5
12472,TCGA-OR-A5LP-01Z-00-DX3,TCGA-Rest,6
11539,TCGA-UW-A72N-01Z-00-DX1,TCGA-Rest,7
10519,TCGA-4X-A9F9-01Z-00-DXE,TCGA-Rest,8
12529,TCGA-TS-A7P6-01Z-00-DX1,TCGA-Rest,9
12096,TCGA-GR-A4D9-01Z-00-DX1,TCGA-Rest,0
11463,TCGA-MQ-A6BR-01Z-00-DX1,TCGA-Rest,1
11659,TCGA-XM-A8RD-01Z-00-DX1,TCGA-Rest,2
12328,TCGA-AH-6897-01Z-00-DX1,TCGA-Rest,3
12015,TCGA-S7-A7X0-01Z-00-DX1,TCGA-Rest,4
10613,TCGA-OR-A5LR-01Z-00-DX3,TCGA-Rest,5
11865,TCGA-FB-A4P5-01Z-00-DX1,TCGA-Rest,6
12069,TCGA-4X-A9F9-01Z-00-DXG,TCGA-Rest,7
10797,TCGA-AG-3909-01Z-00-DX1,TCGA-Rest,8
11186,TCGA-W2-A7H5-01Z-00-DX1,TCGA-Rest,9
11716,TCGA-2G-AALN-01Z-00-DX3,TCGA-Rest,0
11036,TCGA-FF-8062-01Z-00-DX1,TCGA-Rest,1
12244,TCGA-KO-8416-01Z-00-DX1,TCGA-Rest,2
11889,TCGA-WB-A821-01Z-00-DX1,TCGA-Rest,3
12375,TCGA-VR-AA7I-01Z-00-DX1,TCGA-Rest,4
11887,TCGA-WB-A81M-01Z-00-DX1,TCGA-Rest,5
10377,TCGA-R6-A6L4-01Z-00-DX1,TCGA-Rest,6
11635,TCGA-2G-AAFM-01Z-00-DX2,TCGA-Rest,7
11875,TCGA-KL-8346-01Z-00-DX1,TCGA-Rest,8
11521,TCGA-RW-A684-01Z-00-DX1,TCGA-Rest,9
10738,TCGA-KM-A7QD-01Z-00-DX1,TCGA-Rest,0
11640,TCGA-RE-A7BO-01Z-00-DX1,TCGA-Rest,1
11437,TCGA-XM-A8RG-01Z-00-DX1,TCGA-Rest,2
11555,TCGA-VD-A8KN-01Z-00-DX1,TCGA-Rest,3
11674,TCGA-SR-A6MR-01Z-00-DX1,TCGA-Rest,4
10876,TCGA-N6-A4V9-01Z-00-DX1,TCGA-Rest,5
10440,TCGA-4X-A9F9-01Z-00-DX6,TCGA-Rest,6
10818,TCGA-DC-6158-01Z-00-DX1,TCGA-Rest,7
11356,TCGA-KL-8336-01Z-00-DX1,TCGA-Rest,8
11869,TCGA-2H-A9GL-01Z-00-DX1,TCGA-Rest,9
11418,TCGA-UT-A88C-01Z-00-DX2,TCGA-Rest,0
12059,TCGA-GR-A4D6-01Z-00-DX1,TCGA-Rest,1
12362,TCGA-KO-8403-01Z-00-DX1,TCGA-Rest,2
11478,TCGA-GS-A9TY-01Z-00-DX1,TCGA-Rest,3
11785,TCGA-OR-A5J1-01Z-00-DX5,TCGA-Rest,4
10731,TCGA-IB-7645-01Z-00-DX1,TCGA-Rest,5
10627,TCGA-KN-8437-01Z-00-DX1,TCGA-Rest,6
11907,TCGA-2G-AAKL-01Z-00-DX1,TCGA-Rest,7
11813,TCGA-SC-AA5Z-01Z-00-DX1,TCGA-Rest,8
11457,TCGA-L1-A7W4-01Z-00-DX1,TCGA-Rest,9
10821,TCGA-N5-A4R8-01Z-00-DX1,TCGA-Rest,0
11738,TCGA-Q3-A5QY-01Z-00-DX1,TCGA-Rest,1
11567,TCGA-ZL-A9V6-01Z-00-DX1,TCGA-Rest,2
11206,TCGA-F5-6864-01Z-00-DX1,TCGA-Rest,3
10786,TCGA-NA-A4QY-01Z-00-DX1,TCGA-Rest,4
11144,TCGA-OR-A5LS-01Z-00-DX1,TCGA-Rest,5
10382,TCGA-XT-AASU-01Z-00-DX1,TCGA-Rest,6
12022,TCGA-YT-A95F-01Z-00-DX1,TCGA-Rest,7
12302,TCGA-KL-8330-01Z-00-DX1,TCGA-Rest,8
10815,TCGA-ZB-A96P-01Z-00-DX1,TCGA-Rest,9
11319,TCGA-YU-A90S-01Z-00-DX1,TCGA-Rest,0
12424,TCGA-HZ-8317-01Z-00-DX1,TCGA-Rest,1
10435,TCGA-OR-A5LR-01Z-00-DX2,TCGA-Rest,2
10723,TCGA-KM-8439-01Z-00-DX1,TCGA-Rest,3
12111,TCGA-QR-A6H5-01Z-00-DX1,TCGA-Rest,4
10389,TCGA-JY-A6FH-01Z-00-DX1,TCGA-Rest,5
10956,TCGA-IB-A5SO-01Z-00-DX1,TCGA-Rest,6
11037,TCGA-V5-AASV-01Z-00-DX2,TCGA-Rest,7
12262,TCGA-KO-8411-01Z-00-DX1,TCGA-Rest,8
12273,TCGA-SN-A84Y-01Z-00-DX1,TCGA-Rest,9
11282,TCGA-SN-A84W-01Z-00-DX1,TCGA-Rest,0
10792,TCGA-QR-A6H4-01Z-00-DX1,TCGA-Rest,1
11165,TCGA-FA-A7DS-01Z-00-DX1,TCGA-Rest,2
12483,TCGA-2G-AAH2-01Z-00-DX1,TCGA-Rest,3
11926,TCGA-UD-AABY-01Z-00-DX1,TCGA-Rest,4
10662,TCGA-KL-8328-01Z-00-DX1,TCGA-Rest,5
10566,TCGA-S7-A7WV-01Z-00-DX2,TCGA-Rest,6
12002,TCGA-HZ-8317-01Z-00-DX2,TCGA-Rest,7
11627,TCGA-Z6-AAPN-01Z-00-DX1,TCGA-Rest,8
12540,TCGA-MQ-A6BL-01Z-00-DX1,TCGA-Rest,9
11799,TCGA-IG-A4P3-01Z-00-DX1,TCGA-Rest,0
12250,TCGA-OR-A5JY-01Z-00-DX1,TCGA-Rest,1
11985,TCGA-XU-A92V-01Z-00-DX1,TCGA-Rest,2
11638,TCGA-LN-A49X-01Z-00-DX1,TCGA-Rest,3
12523,TCGA-X7-A8D8-01Z-00-DX1,TCGA-Rest,4
10840,TCGA-OR-A5JZ-01Z-00-DX4,TCGA-Rest,5
12166,TCGA-KN-8430-01Z-00-DX1,TCGA-Rest,6
11231,TCGA-KO-8406-01Z-00-DX1,TCGA-Rest,7
11874,TCGA-KL-8346-01Z-00-DX1,TCGA-Rest,8
11350,TCGA-FB-AAPY-01Z-00-DX1,TCGA-Rest,9
11084,TCGA-HZ-8637-01Z-00-DX1,TCGA-Rest,0
10768,TCGA-KL-8340-01Z-00-DX1,TCGA-Rest,1
11693,TCGA-NP-A5H6-01Z-00-DX1,TCGA-Rest,2
10900,TCGA-UW-A7GN-01Z-00-DX1,TCGA-Rest,3
11193,TCGA-SB-A76C-01Z-00-DXF,TCGA-Rest,4
11909,TCGA-QR-A6GY-01Z-00-DX1,TCGA-Rest,5
11219,TCGA-FB-AAPU-01Z-00-DX1,TCGA-Rest,6
11551,TCGA-OR-A5J6-01Z-00-DX1,TCGA-Rest,7
11145,TCGA-F2-A7TX-01Z-00-DX1,TCGA-Rest,8
10804,TCGA-WC-A885-01Z-00-DX1,TCGA-Rest,9
11076,TCGA-2G-AAGZ-01Z-00-DX1,TCGA-Rest,0
11675,TCGA-Q3-AA2A-01Z-00-DX1,TCGA-Rest,1
11116,TCGA-WC-A87U-01Z-00-DX1,TCGA-Rest,2
11771,TCGA-W5-AA2Z-01Z-00-DX1,TCGA-Rest,3
11169,TCGA-OR-A5K1-01Z-00-DX3,TCGA-Rest,4
10402,TCGA-KO-8404-01Z-00-DX1,TCGA-Rest,5
12181,TCGA-UW-A7GG-11Z-00-DX1,TCGA-Rest,6
12369,TCGA-KL-8324-01Z-00-DX1,TCGA-Rest,7
10651,TCGA-S7-A7WQ-01Z-00-DX1,TCGA-Rest,8
11712,TCGA-HZ-8002-01Z-00-DX1,TCGA-Rest,9
12040,TCGA-KN-8424-01Z-00-DX1,TCGA-Rest,0
12207,TCGA-OR-A5J3-01Z-00-DX1,TCGA-Rest,1
12183,TCGA-UW-A7GG-11Z-00-DX1,TCGA-Rest,2
12186,TCGA-UW-A72P-01Z-00-DX1,TCGA-Rest,3
10793,TCGA-4X-A9FD-01Z-00-DXB,TCGA-Rest,4
12480,TCGA-3E-AAAZ-01Z-00-DX1,TCGA-Rest,5
10750,TCGA-ZM-AA0E-01Z-00-DX1,TCGA-Rest,6
11050,TCGA-IG-A625-01Z-00-DX1,TCGA-Rest,7
10891,TCGA-W2-A7H7-01Z-00-DX1,TCGA-Rest,8
10387,TCGA-ZH-A8Y4-01Z-00-DX1,TCGA-Rest,9
11474,TCGA-BM-6198-01Z-00-DX1,TCGA-Rest,0
11694,TCGA-NP-A5H6-01Z-00-DX1,TCGA-Rest,1
11856,TCGA-NA-A4R0-01Z-00-DX1,TCGA-Rest,2
11550,TCGA-4V-A9QL-01Z-00-DX1,TCGA-Rest,3
12218,TCGA-OR-A5JA-01Z-00-DX1,TCGA-Rest,4
11214,TCGA-OR-A5K5-01Z-00-DX3,TCGA-Rest,5
10962,TCGA-HZ-A49H-01Z-00-DX1,TCGA-Rest,6
10701,TCGA-KL-8344-01Z-00-DX1,TCGA-Rest,7
10913,TCGA-OR-A5K3-01Z-00-DX4,TCGA-Rest,8
11770,TCGA-QT-A5XK-01Z-00-DX1,TCGA-Rest,9
12291,TCGA-OR-A5K1-01Z-00-DX1,TCGA-Rest,0
10709,TCGA-KN-8433-01Z-00-DX1,TCGA-Rest,1
10448,TCGA-EI-6917-01Z-00-DX1,TCGA-Rest,2
11198,TCGA-WB-A822-01Z-00-DX1,TCGA-Rest,3
12041,TCGA-KN-8424-01Z-00-DX1,TCGA-Rest,4
12215,TCGA-OR-A5LO-01Z-00-DX2,TCGA-Rest,5
12298,TCGA-SQ-A6I6-01Z-00-DX1,TCGA-Rest,6
10618,TCGA-5U-AB0E-01Z-00-DX1,TCGA-Rest,7
11155,TCGA-N5-A4RJ-01Z-00-DX1,TCGA-Rest,8
12088,TCGA-OR-A5LL-01Z-00-DX5,TCGA-Rest,9
10945,TCGA-S6-A8JX-01Z-00-DX1,TCGA-Rest,0
10924,TCGA-QT-A5XM-01Z-00-DX1,TCGA-Rest,1
10968,TCGA-KL-8342-01Z-00-DX1,TCGA-Rest,2
12410,TCGA-IB-A5SP-01Z-00-DX1,TCGA-Rest,3
11620,TCGA-IB-AAUS-01Z-00-DX1,TCGA-Rest,4
11035,TCGA-3G-AB0T-01Z-00-DX5,TCGA-Rest,5
11777,TCGA-TS-A7P7-01Z-00-DX1,TCGA-Rest,6
10657,TCGA-OR-A5JE-01Z-00-DX2,TCGA-Rest,7
10959,TCGA-JY-A6F8-01Z-00-DX1,TCGA-Rest,8
11351,TCGA-VF-A8AA-01Z-00-DX1,TCGA-Rest,9
10672,TCGA-LN-A49U-01Z-00-DX1,TCGA-Rest,0
11976,TCGA-NP-A5GZ-01Z-00-DX1,TCGA-Rest,1
10810,TCGA-KL-8331-01Z-00-DX1,TCGA-Rest,2
10532,TCGA-KN-8432-01Z-00-DX1,TCGA-Rest,3
11043,TCGA-2G-AALQ-01Z-00-DX1,TCGA-Rest,4
12198,TCGA-OR-A5JA-01Z-00-DX5,TCGA-Rest,5
12265,TCGA-EI-6513-01Z-00-DX1,TCGA-Rest,6
10480,TCGA-KN-8425-01Z-00-DX1,TCGA-Rest,7
10991,TCGA-ZB-A96H-01Z-00-DX1,TCGA-Rest,8
10751,TCGA-2G-AAHA-01Z-00-DX1,TCGA-Rest,9
11263,TCGA-CL-4957-01Z-00-DX1,TCGA-Rest,0
11166,TCGA-ZC-AAA7-01Z-00-DX1,TCGA-Rest,1
10396,TCGA-HV-AA8V-01Z-00-DX1,TCGA-Rest,2
10819,TCGA-XU-AAXW-01Z-00-DX1,TCGA-Rest,3
12313,TCGA-KM-A7QB-01Z-00-DX1,TCGA-Rest,4
11534,TCGA-XU-A92O-01Z-00-DX1,TCGA-Rest,5
10688,TCGA-2G-AAKM-01Z-00-DX1,TCGA-Rest,6
10551,TCGA-2G-AAFG-01Z-00-DX1,TCGA-Rest,7
12452,TCGA-2G-AAFN-01Z-00-DX1,TCGA-Rest,8
10679,TCGA-SP-A6QH-01Z-00-DX1,TCGA-Rest,9
10623,TCGA-S7-A7WR-01Z-00-DX2,TCGA-Rest,0
11197,TCGA-OR-A5LK-01Z-00-DX2,TCGA-Rest,1
12058,TCGA-SN-A84X-01Z-00-DX2,TCGA-Rest,2
10936,TCGA-AG-3582-01Z-00-DX1,TCGA-Rest,3
11527,TCGA-AF-5654-01Z-00-DX1,TCGA-Rest,4
11098,TCGA-KO-8408-01Z-00-DX1,TCGA-Rest,5
11906,TCGA-S7-A7WN-01Z-00-DX2,TCGA-Rest,6
12037,TCGA-V4-A9EC-01Z-00-DX1,TCGA-Rest,7
11820,TCGA-SC-A6LM-01Z-00-DX1,TCGA-Rest,8
11109,TCGA-AG-A026-01Z-00-DX1,TCGA-Rest,9
12304,TCGA-KL-8330-01Z-00-DX1,TCGA-Rest,0
11004,TCGA-UW-A7GL-01Z-00-DX1,TCGA-Rest,1
12482,TCGA-LN-A9FR-01Z-00-DX1,TCGA-Rest,2
11072,TCGA-N9-A4Q4-01Z-00-DX1,TCGA-Rest,3
10929,TCGA-2G-AAGZ-01Z-00-DX3,TCGA-Rest,4
12175,TCGA-L5-A4OP-01Z-00-DX1,TCGA-Rest,5
12231,TCGA-XM-A8R8-01Z-00-DX1,TCGA-Rest,6
11846,TCGA-3U-A98D-01Z-00-DX1,TCGA-Rest,7
12141,TCGA-QR-A6H0-01Z-00-DX1,TCGA-Rest,8
12470,TCGA-2G-AALX-01Z-00-DX1,TCGA-Rest,9
11470,TCGA-W5-AA2U-01Z-00-DX1,TCGA-Rest,0
11536,TCGA-2J-AABI-01Z-00-DX1,TCGA-Rest,1
11573,TCGA-KL-8343-01Z-00-DX1,TCGA-Rest,2
11443,TCGA-EF-5830-01Z-00-DX1,TCGA-Rest,3
